label,sample_type,gmm_score,gmm_log_likelihood,iso_score,ocsvm_score,ensemble_avg
1,anomaly,1.9557605842585402,-1.9557605842585402,0.5114485163288436,-0.05561144267088025,0.8038658859721678
1,anomaly,1.3980150238666595,-1.3980150238666595,0.4793237013587312,-0.0003835625252115449,0.6256517209000597
1,anomaly,1.7039746889921372,-1.7039746889921372,0.49179316016171437,-0.016589465289758465,0.7263927946213644
1,anomaly,8.5994636582043,-8.5994636582043,0.7747511797136424,21.548595671111187,10.30760350300971
1,anomaly,1.5553654516733255,-1.5553654516733255,0.48511195593158846,-0.0033092992041332536,0.6790560361335936
1,anomaly,1.6518814912353674,-1.6518814912353674,0.49761681475525776,-0.01079074917688061,0.7129025189379149
1,anomaly,11.044027931676235,-11.044027931676235,0.7906374420886646,24.66521497060604,12.166626781456978
1,anomaly,1.206057296011052,-1.206057296011052,0.4706309323311298,-0.007067711241667496,0.5565401723668381
1,anomaly,0.9803794237351208,-0.9803794237351208,0.4384942638825557,-0.007535018662938597,0.4704462229849126
1,anomaly,7.049377371758139,-7.049377371758139,0.7596979470827725,17.510429439383884,8.439834919408264
1,anomaly,9.456414649446439,-9.456414649446439,0.7879672887406834,22.9351864134891,11.059856117225408
1,anomaly,1.059505808426511,-1.059505808426511,0.44488398184494615,-0.010284892391368317,0.4980349659600296
1,anomaly,6.49055470407402,-6.49055470407402,0.7429238635769818,15.38810385841364,7.540527475354881
1,anomaly,1.2355341015611123,-1.2355341015611123,0.4640922968817523,-0.005819795229999869,0.5646022010709549
1,anomaly,18.866412497793988,-18.866412497793988,0.8035806715969582,27.850081687031256,15.840024952140732
1,anomaly,2.7730543774526013,-2.7730543774526013,0.610092539051477,0.11872693119601863,1.167291282566699
1,anomaly,4.596963727370331,-4.596963727370331,0.691976506399801,6.057533569219913,3.7821579343300145
1,anomaly,0.9936233114443821,-0.9936233114443821,0.44178834262053335,-0.008309658284932908,0.47570066525999416
1,anomaly,1.22893256195367,-1.22893256195367,0.4640746717067602,-0.006103564275427686,0.5623012231283342
1,anomaly,1.6289912515640803,-1.6289912515640803,0.49646425577781067,-0.008620180198128935,0.7056117757145873
1,anomaly,14.90623665836635,-14.90623665836635,0.79870231433559,26.82656523633512,14.17716806967902
1,anomaly,0.897920253343892,-0.897920253343892,0.4301704986934156,0.0002820985047904401,0.4427909501806993
1,anomaly,16.35342656714983,-16.35342656714983,0.8035806715969582,27.265942570144986,14.807649936297258
1,anomaly,5.572429167040957,-5.572429167040957,0.7245565946558744,11.115584118387343,5.804189960028058
1,anomaly,8.68319171018555,-8.68319171018555,0.7784291848669284,21.704510200193717,10.388710365082064
1,anomaly,12.278967970161112,-12.278967970161112,0.7943908646874631,25.5833379996228,12.885565611490458
1,anomaly,0.9695252731154973,-0.9695252731154973,0.4380677288027205,-0.0067957236955038525,0.466932426074238
1,anomaly,11.871438791097663,-11.871438791097663,0.7927800780312045,25.310542674245415,12.658253847791428
1,anomaly,1.654358451299172,-1.654358451299172,0.49781536506298946,-0.011039874175200026,0.7137113140623205
1,anomaly,0.9079456326338762,-0.9079456326338762,0.42687419574269275,-0.0007973978747948252,0.44467414350059137
1,anomaly,1.0474396834037694,-1.0474396834037694,0.4436159148682895,-0.010136225214548489,0.4936397910191701
1,anomaly,12.755196960250933,-12.755196960250933,0.7943908646874631,25.869841552067122,13.139809792335171
1,anomaly,1.036121294731128,-1.036121294731128,0.44123009616700243,-0.009915563041047903,0.48914527595236085
1,anomaly,1.1286463609716817,-1.1286463609716817,0.461827234957209,-0.009689422306799145,0.5269280578740305
1,anomaly,1.0709807938928648,-1.0709807938928648,0.4454068043590675,-0.010348311167010849,0.5020130956949739
1,anomaly,8.689403755554295,-8.689403755554295,0.7784291848669284,21.715878364479813,10.394570434967013
1,anomaly,1.3955181276608868,-1.3955181276608868,0.4751525634826683,0.0003472188711626245,0.6236726366715726
1,anomaly,1.1911445704510617,-1.1911445704510617,0.4730051555390709,-0.0076678543156916135,0.5521606238914804
1,anomaly,1.6227687734399996,-1.6227687734399996,0.49646425577781067,-0.008071833078268753,0.7037203987131805
1,anomaly,3.30602557423281,-3.30602557423281,0.641919775622235,0.9853971587215931,1.6444475028588794
1,anomaly,2.3595053912335513,-2.3595053912335513,0.5571820263251119,-0.08139930495996595,0.9450960375328991
1,anomaly,1.7134679440160214,-1.7134679440160214,0.48953033205488605,-0.017766957157139274,0.7284104396379227
1,anomaly,1.1935251629185242,-1.1935251629185242,0.4733252926422462,-0.007574086334290797,0.5530921230754932
1,anomaly,5.254464204475344,-5.254464204475344,0.7157860579077222,9.47401531335699,5.148088525246686
1,anomaly,7.857098679571129,-7.857098679571129,0.7674472219884594,19.916590478887137,9.513712126815575
1,anomaly,7.800831743540302,-7.800831743540302,0.7674472219884594,19.77219179090234,9.446823585477034
1,anomaly,19.54780740908385,-19.54780740908385,0.8035806715969582,27.981995563165658,16.111127881282155
1,anomaly,0.9294316124741572,-0.9294316124741572,0.4374223078448111,-0.0032180223989755063,0.45454529930666426
1,anomaly,2.661552532971448,-2.661552532971448,0.6048210151291176,0.030839452474818785,1.0990710001917947
1,anomaly,13.645883190210483,-13.645883190210483,0.7981621060492688,26.324869006742944,13.589638101000899
1,anomaly,1.51374401596911,-1.51374401596911,0.47779090791639917,-0.0014558855216719735,0.6633596794546124
1,anomaly,1.2699196505831476,-1.2699196505831476,0.46400257169633735,-0.004344666054858948,0.5765258520748754
1,anomaly,9.67198005269154,-9.67198005269154,0.7885005970191669,23.222287812306224,11.227589487338976
1,anomaly,5.341689325102342,-5.341689325102342,0.743531009860972,10.010297617898136,5.3651726509538165
1,anomaly,4.1181983150277786,-4.1181983150277786,0.6695419817612415,3.784607823699158,2.8574493734960598
1,anomaly,9.628828242594732,-9.628828242594732,0.7879672887406834,23.166461100040927,11.194418877125448
1,anomaly,2.8884057865811847,-2.8884057865811847,0.6156892879604914,0.24120477079680924,1.2484332817794952
1,anomaly,1.230595935879541,-1.230595935879541,0.46361039106103646,-0.00603219885427464,0.562724709362101
1,anomaly,2.1752397427889614,-2.1752397427889614,0.5503443169580824,-0.17767777297756027,0.8493020955898278
1,anomaly,12.484010103349567,-12.484010103349567,0.7943908646874631,25.71074530395201,12.996382090663014
1,anomaly,1.9796388120409967,-1.9796388120409967,0.5183487469430971,-0.05954529992540358,0.8128140863528968
1,anomaly,1.9192266813714978,-1.9192266813714978,0.503268867323061,-0.049483388064416545,0.7910040535433808
1,anomaly,2.221147731729668,-2.221147731729668,0.5308106414449056,-0.08688160646295273,0.8883589222372071
1,anomaly,1.070184353112399,-1.070184353112399,0.44661386157299154,-0.010346261907390186,0.5021506509260001
1,anomaly,11.025726554500675,-11.025726554500675,0.7906374420886646,24.649366861231726,12.155243619273689
1,anomaly,1.130237739319287,-1.130237739319287,0.461827234957209,-0.009651723353261588,0.5274710836410782
1,anomaly,1.7391966778095278,-1.7391966778095278,0.48310827276679874,-0.02112994765305487,0.7337250009744238
1,anomaly,13.072588989045812,-13.072588989045812,0.7943908646874631,26.043277832969366,13.30341922890088
